codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
88,2025-06-08,NXM-72273-96,Leche,35,PAQ,3
93,2025-06-08,YZK-06087-98,Pan,44,UNI,3
91,2025-06-08,SZJ-76414-24,Arroz,14,PAQ,3
91,2025-06-08,LEK-96807-82,Azúcar,89,UNI,3
93,2025-06-08,GET-58791-09,Aceite,55,UNI,3
95,2025-06-08,HGA-86693-42,Harina,9,PAQ,3
93,2025-06-08,FHG-40571-57,Sal,121,UNI,3
81,2025-06-08,BWL-77714-70,Café,16,PAQ,3
95,2025-06-08,PQX-59844-04,Té,102,UNI,3
94,2025-06-08,ORZ-56803-77,Galletas,11,PAQ,3
