codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
93,2025-05-16,NXM-72273-96,Leche,5,UNI,3
100,2025-05-16,YZK-06087-98,Pan,45,UNI,3
97,2025-05-16,SZJ-76414-24,Arroz,5,UNI,3
80,2025-05-16,LEK-96807-82,Azúcar,3,PAQ,3
94,2025-05-16,GET-58791-09,Aceite,6,PAQ,3
81,2025-05-16,HGA-86693-42,Harina,57,UNI,3
83,2025-05-16,FHG-40571-57,Sal,12,PAQ,3
77,2025-05-16,BWL-77714-70,Café,60,UNI,3
83,2025-05-16,PQX-59844-04,Té,0,UNI,3
93,2025-05-16,ORZ-56803-77,Galletas,8,PAQ,3
