codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
79,2025-04-19,NXM-72273-96,Leche,0,PAQ,3
88,2025-04-19,YZK-06087-98,Pan,2,UNI,3
92,2025-04-19,SZJ-76414-24,Arroz,7,UNI,3
82,2025-04-19,LEK-96807-82,Azúcar,0,PAQ,3
95,2025-04-19,GET-58791-09,Aceite,0,PAQ,3
78,2025-04-19,HGA-86693-42,Harina,0,UNI,3
79,2025-04-19,FHG-40571-57,Sal,0,UNI,3
83,2025-04-19,BWL-77714-70,Café,0,PAQ,3
84,2025-04-19,PQX-59844-04,Té,0,PAQ,3
93,2025-04-19,ORZ-56803-77,Galletas,0,UNI,3
