codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
89,2025-04-30,NXM-72273-96,Leche,14,UNI,3
86,2025-04-30,YZK-06087-98,Pan,0,PAQ,3
98,2025-04-30,SZJ-76414-24,Arroz,8,UNI,3
97,2025-04-30,LEK-96807-82,Azúcar,12,UNI,3
77,2025-04-30,GET-58791-09,Aceite,3,UNI,3
84,2025-04-30,HGA-86693-42,Harina,0,UNI,3
80,2025-04-30,FHG-40571-57,Sal,0,UNI,3
85,2025-04-30,BWL-77714-70,Café,0,PAQ,3
100,2025-04-30,PQX-59844-04,Té,4,PAQ,3
87,2025-04-30,ORZ-56803-77,Galletas,2,PAQ,3
