codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
92,2025-05-05,NXM-72273-96,Leche,10,UNI,3
77,2025-05-05,YZK-06087-98,Pan,12,PAQ,3
94,2025-05-05,SZJ-76414-24,Arroz,53,UNI,3
93,2025-05-05,LEK-96807-82,Azúcar,4,PAQ,3
93,2025-05-05,GET-58791-09,Aceite,60,UNI,3
99,2025-05-05,HGA-86693-42,Harina,0,PAQ,3
85,2025-05-05,FHG-40571-57,Sal,14,UNI,3
88,2025-05-05,BWL-77714-70,Café,1,PAQ,3
90,2025-05-05,PQX-59844-04,Té,0,PAQ,3
82,2025-05-05,ORZ-56803-77,Galletas,3,PAQ,3
