codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
95,2025-05-24,NXM-72273-96,Leche,0,PAQ,3
88,2025-05-24,YZK-06087-98,Pan,9,PAQ,3
79,2025-05-24,SZJ-76414-24,Arroz,7,PAQ,3
91,2025-05-24,LEK-96807-82,Azúcar,10,UNI,3
81,2025-05-24,GET-58791-09,Aceite,6,PAQ,3
78,2025-05-24,HGA-86693-42,Harina,75,UNI,3
81,2025-05-24,FHG-40571-57,Sal,84,UNI,3
87,2025-05-24,BWL-77714-70,Café,17,PAQ,3
80,2025-05-24,PQX-59844-04,Té,82,UNI,3
82,2025-05-24,ORZ-56803-77,Galletas,4,PAQ,3
