codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
76,2025-05-31,NXM-72273-96,Leche,0,PAQ,3
93,2025-05-31,YZK-06087-98,Pan,32,UNI,3
77,2025-05-31,SZJ-76414-24,Arroz,63,UNI,3
76,2025-05-31,LEK-96807-82,Azúcar,20,PAQ,3
85,2025-05-31,GET-58791-09,Aceite,0,PAQ,3
90,2025-05-31,HGA-86693-42,Harina,27,PAQ,3
83,2025-05-31,FHG-40571-57,Sal,12,PAQ,3
91,2025-05-31,BWL-77714-70,Café,19,UNI,3
99,2025-05-31,PQX-59844-04,Té,42,UNI,3
97,2025-05-31,ORZ-56803-77,Galletas,38,UNI,3
