codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
84,2025-04-15,NXM-72273-96,Leche,0,PAQ,3
80,2025-04-15,YZK-06087-98,Pan,0,PAQ,3
76,2025-04-15,SZJ-76414-24,Arroz,0,UNI,3
93,2025-04-15,LEK-96807-82,Azúcar,0,UNI,3
95,2025-04-15,GET-58791-09,Aceite,0,PAQ,3
81,2025-04-15,HGA-86693-42,Harina,0,PAQ,3
88,2025-04-15,FHG-40571-57,Sal,0,UNI,3
78,2025-04-15,BWL-77714-70,Café,1,PAQ,3
81,2025-04-15,PQX-59844-04,Té,0,PAQ,3
89,2025-04-15,ORZ-56803-77,Galletas,0,PAQ,3
