codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
97,2025-04-29,NXM-72273-96,Leche,4,PAQ,3
96,2025-04-29,YZK-06087-98,Pan,9,UNI,3
80,2025-04-29,SZJ-76414-24,Arroz,0,PAQ,3
84,2025-04-29,LEK-96807-82,Azúcar,0,PAQ,3
87,2025-04-29,GET-58791-09,Aceite,7,PAQ,3
98,2025-04-29,HGA-86693-42,Harina,14,UNI,3
87,2025-04-29,FHG-40571-57,Sal,0,PAQ,3
90,2025-04-29,BWL-77714-70,Café,0,PAQ,3
77,2025-04-29,PQX-59844-04,Té,0,PAQ,3
99,2025-04-29,ORZ-56803-77,Galletas,4,UNI,3
