codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
83,2025-06-11,NXM-72273-96,Leche,2,PAQ,3
78,2025-06-11,YZK-06087-98,Pan,116,UNI,3
96,2025-06-11,SZJ-76414-24,Arroz,130,UNI,3
96,2025-06-11,LEK-96807-82,Azúcar,13,PAQ,3
78,2025-06-11,GET-58791-09,Aceite,141,UNI,3
78,2025-06-11,HGA-86693-42,Harina,27,PAQ,3
97,2025-06-11,FHG-40571-57,Sal,112,UNI,3
99,2025-06-11,BWL-77714-70,Café,30,PAQ,3
86,2025-06-11,PQX-59844-04,Té,61,UNI,3
81,2025-06-11,ORZ-56803-77,Galletas,17,PAQ,3
