codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
80,2025-04-17,NXM-72273-96,Leche,1,PAQ,3
84,2025-04-17,YZK-06087-98,Pan,0,UNI,3
83,2025-04-17,SZJ-76414-24,Arroz,0,UNI,3
78,2025-04-17,LEK-96807-82,Azúcar,0,PAQ,3
76,2025-04-17,GET-58791-09,Aceite,2,PAQ,3
78,2025-04-17,HGA-86693-42,Harina,0,PAQ,3
77,2025-04-17,FHG-40571-57,Sal,0,UNI,3
98,2025-04-17,BWL-77714-70,Café,0,PAQ,3
94,2025-04-17,PQX-59844-04,Té,0,UNI,3
89,2025-04-17,ORZ-56803-77,Galletas,1,PAQ,3
