codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
82,2025-05-12,NXM-72273-96,Leche,7,PAQ,3
93,2025-05-12,YZK-06087-98,Pan,1,PAQ,3
81,2025-05-12,SZJ-76414-24,Arroz,28,UNI,3
97,2025-05-12,LEK-96807-82,Azúcar,60,UNI,3
94,2025-05-12,GET-58791-09,Aceite,9,PAQ,3
97,2025-05-12,HGA-86693-42,Harina,0,UNI,3
85,2025-05-12,FHG-40571-57,Sal,66,UNI,3
76,2025-05-12,BWL-77714-70,Café,77,UNI,3
88,2025-05-12,PQX-59844-04,Té,0,PAQ,3
96,2025-05-12,ORZ-56803-77,Galletas,0,UNI,3
