codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
81,2025-05-13,NXM-72273-96,Leche,84,UNI,3
95,2025-05-13,YZK-06087-98,Pan,43,UNI,3
80,2025-05-13,SZJ-76414-24,Arroz,0,UNI,3
77,2025-05-13,LEK-96807-82,Azúcar,0,PAQ,3
83,2025-05-13,GET-58791-09,Aceite,7,PAQ,3
94,2025-05-13,HGA-86693-42,Harina,37,UNI,3
97,2025-05-13,FHG-40571-57,Sal,0,UNI,3
96,2025-05-13,BWL-77714-70,Café,3,PAQ,3
82,2025-05-13,PQX-59844-04,Té,45,UNI,3
93,2025-05-13,ORZ-56803-77,Galletas,11,UNI,3
