codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
96,2025-06-05,NXM-72273-96,Leche,121,UNI,3
99,2025-06-05,YZK-06087-98,Pan,0,PAQ,3
82,2025-06-05,SZJ-76414-24,Arroz,55,UNI,3
81,2025-06-05,LEK-96807-82,Azúcar,62,UNI,3
83,2025-06-05,GET-58791-09,Aceite,24,PAQ,3
83,2025-06-05,HGA-86693-42,Harina,85,UNI,3
94,2025-06-05,FHG-40571-57,Sal,85,UNI,3
97,2025-06-05,BWL-77714-70,Café,7,PAQ,3
91,2025-06-05,PQX-59844-04,Té,21,PAQ,3
93,2025-06-05,ORZ-56803-77,Galletas,55,UNI,3
