codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
78,2025-05-26,NXM-72273-96,Leche,0,PAQ,3
87,2025-05-26,YZK-06087-98,Pan,72,UNI,3
95,2025-05-26,SZJ-76414-24,Arroz,43,UNI,3
99,2025-05-26,LEK-96807-82,Azúcar,60,UNI,3
76,2025-05-26,GET-58791-09,Aceite,30,PAQ,3
94,2025-05-26,HGA-86693-42,Harina,44,UNI,3
87,2025-05-26,FHG-40571-57,Sal,8,PAQ,3
87,2025-05-26,BWL-77714-70,Café,12,PAQ,3
97,2025-05-26,PQX-59844-04,Té,85,UNI,3
92,2025-05-26,ORZ-56803-77,Galletas,53,UNI,3
