codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
85,2025-05-07,NXM-72273-96,Leche,0,PAQ,3
77,2025-05-07,YZK-06087-98,Pan,14,UNI,3
100,2025-05-07,SZJ-76414-24,Arroz,0,UNI,3
97,2025-05-07,LEK-96807-82,Azúcar,0,PAQ,3
78,2025-05-07,GET-58791-09,Aceite,0,PAQ,3
88,2025-05-07,HGA-86693-42,Harina,16,UNI,3
99,2025-05-07,FHG-40571-57,Sal,12,PAQ,3
84,2025-05-07,BWL-77714-70,Café,5,PAQ,3
82,2025-05-07,PQX-59844-04,Té,18,PAQ,3
93,2025-05-07,ORZ-56803-77,Galletas,0,UNI,3
