codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
77,2025-05-06,NXM-72273-96,Leche,8,PAQ,3
100,2025-05-06,YZK-06087-98,Pan,0,PAQ,3
95,2025-05-06,SZJ-76414-24,Arroz,0,PAQ,3
96,2025-05-06,LEK-96807-82,Azúcar,5,UNI,3
77,2025-05-06,GET-58791-09,Aceite,5,PAQ,3
89,2025-05-06,HGA-86693-42,Harina,40,UNI,3
82,2025-05-06,FHG-40571-57,Sal,15,UNI,3
86,2025-05-06,BWL-77714-70,Café,22,UNI,3
100,2025-05-06,PQX-59844-04,Té,5,UNI,3
92,2025-05-06,ORZ-56803-77,Galletas,13,UNI,3
