codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
132,2025-05-19,NXM-72273-96,Leche,9,UNI,5
149,2025-05-19,YZK-06087-98,Pan,72,UNI,5
146,2025-05-19,SZJ-76414-24,Arroz,0,PAQ,5
133,2025-05-19,LEK-96807-82,Azúcar,0,PAQ,5
128,2025-05-19,GET-58791-09,Aceite,30,UNI,5
147,2025-05-19,HGA-86693-42,Harina,0,UNI,5
129,2025-05-19,FHG-40571-57,Sal,31,UNI,5
129,2025-05-19,BWL-77714-70,Café,51,UNI,5
147,2025-05-19,PQX-59844-04,Té,2,PAQ,5
134,2025-05-19,ORZ-56803-77,Galletas,0,PAQ,5
