codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
143,2025-05-26,NXM-72273-96,Leche,0,PAQ,5
132,2025-05-26,YZK-06087-98,Pan,76,UNI,5
136,2025-05-26,SZJ-76414-24,Arroz,1,PAQ,5
142,2025-05-26,LEK-96807-82,Azúcar,22,UNI,5
128,2025-05-26,GET-58791-09,Aceite,89,UNI,5
142,2025-05-26,HGA-86693-42,Harina,12,PAQ,5
146,2025-05-26,FHG-40571-57,Sal,11,PAQ,5
148,2025-05-26,BWL-77714-70,Café,3,PAQ,5
150,2025-05-26,PQX-59844-04,Té,13,PAQ,5
139,2025-05-26,ORZ-56803-77,Galletas,24,PAQ,5
