codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
128,2025-05-11,NXM-72273-96,Leche,49,UNI,5
141,2025-05-11,YZK-06087-98,Pan,7,PAQ,5
148,2025-05-11,SZJ-76414-24,Arroz,9,PAQ,5
137,2025-05-11,LEK-96807-82,Azúcar,10,PAQ,5
150,2025-05-11,GET-58791-09,Aceite,43,UNI,5
139,2025-05-11,HGA-86693-42,Harina,13,UNI,5
138,2025-05-11,FHG-40571-57,Sal,4,PAQ,5
133,2025-05-11,BWL-77714-70,Café,50,UNI,5
127,2025-05-11,PQX-59844-04,Té,59,UNI,5
130,2025-05-11,ORZ-56803-77,Galletas,22,UNI,5
