codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
126,2025-05-29,NXM-72273-96,Leche,8,PAQ,5
141,2025-05-29,YZK-06087-98,Pan,108,UNI,5
127,2025-05-29,SZJ-76414-24,Arroz,76,UNI,5
130,2025-05-29,LEK-96807-82,Azúcar,2,PAQ,5
150,2025-05-29,GET-58791-09,Aceite,98,UNI,5
141,2025-05-29,HGA-86693-42,Harina,111,UNI,5
132,2025-05-29,FHG-40571-57,Sal,1,PAQ,5
141,2025-05-29,BWL-77714-70,Café,18,PAQ,5
128,2025-05-29,PQX-59844-04,Té,6,PAQ,5
150,2025-05-29,ORZ-56803-77,Galletas,52,UNI,5
