codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
135,2025-04-15,NXM-72273-96,Leche,0,PAQ,5
150,2025-04-15,YZK-06087-98,Pan,0,UNI,5
134,2025-04-15,SZJ-76414-24,Arroz,0,PAQ,5
144,2025-04-15,LEK-96807-82,Azúcar,0,UNI,5
127,2025-04-15,GET-58791-09,Aceite,0,UNI,5
138,2025-04-15,HGA-86693-42,Harina,0,PAQ,5
131,2025-04-15,FHG-40571-57,Sal,0,PAQ,5
143,2025-04-15,BWL-77714-70,Café,0,UNI,5
142,2025-04-15,PQX-59844-04,Té,0,PAQ,5
143,2025-04-15,ORZ-56803-77,Galletas,0,UNI,5
