codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
150,2025-06-04,NXM-72273-96,Leche,114,UNI,5
127,2025-06-04,YZK-06087-98,Pan,11,PAQ,5
150,2025-06-04,SZJ-76414-24,Arroz,31,PAQ,5
131,2025-06-04,LEK-96807-82,Azúcar,33,UNI,5
138,2025-06-04,GET-58791-09,Aceite,36,PAQ,5
126,2025-06-04,HGA-86693-42,Harina,27,PAQ,5
149,2025-06-04,FHG-40571-57,Sal,54,UNI,5
138,2025-06-04,BWL-77714-70,Café,35,PAQ,5
149,2025-06-04,PQX-59844-04,Té,14,PAQ,5
126,2025-06-04,ORZ-56803-77,Galletas,32,UNI,5
