codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
136,2025-05-08,NXM-72273-96,Leche,18,UNI,5
144,2025-05-08,YZK-06087-98,Pan,0,UNI,5
146,2025-05-08,SZJ-76414-24,Arroz,14,UNI,5
128,2025-05-08,LEK-96807-82,Azúcar,57,UNI,5
133,2025-05-08,GET-58791-09,Aceite,17,UNI,5
150,2025-05-08,HGA-86693-42,Harina,0,PAQ,5
132,2025-05-08,FHG-40571-57,Sal,0,PAQ,5
147,2025-05-08,BWL-77714-70,Café,59,UNI,5
128,2025-05-08,PQX-59844-04,Té,3,PAQ,5
144,2025-05-08,ORZ-56803-77,Galletas,3,UNI,5
