codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
130,2025-04-28,NXM-72273-96,Leche,17,UNI,5
140,2025-04-28,YZK-06087-98,Pan,0,PAQ,5
148,2025-04-28,SZJ-76414-24,Arroz,9,UNI,5
128,2025-04-28,LEK-96807-82,Azúcar,1,UNI,5
140,2025-04-28,GET-58791-09,Aceite,18,UNI,5
129,2025-04-28,HGA-86693-42,Harina,19,UNI,5
144,2025-04-28,FHG-40571-57,Sal,2,PAQ,5
146,2025-04-28,BWL-77714-70,Café,4,PAQ,5
138,2025-04-28,PQX-59844-04,Té,0,PAQ,5
130,2025-04-28,ORZ-56803-77,Galletas,18,UNI,5
