codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
140,2025-04-21,NXM-72273-96,Leche,0,UNI,5
135,2025-04-21,YZK-06087-98,Pan,0,UNI,5
140,2025-04-21,SZJ-76414-24,Arroz,0,UNI,5
140,2025-04-21,LEK-96807-82,Azúcar,0,PAQ,5
130,2025-04-21,GET-58791-09,Aceite,0,UNI,5
143,2025-04-21,HGA-86693-42,Harina,0,PAQ,5
135,2025-04-21,FHG-40571-57,Sal,0,UNI,5
140,2025-04-21,BWL-77714-70,Café,0,PAQ,5
137,2025-04-21,PQX-59844-04,Té,1,PAQ,5
149,2025-04-21,ORZ-56803-77,Galletas,0,UNI,5
