codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
141,2025-04-19,NXM-72273-96,Leche,1,PAQ,5
145,2025-04-19,YZK-06087-98,Pan,0,UNI,5
130,2025-04-19,SZJ-76414-24,Arroz,0,UNI,5
143,2025-04-19,LEK-96807-82,Azúcar,0,UNI,5
127,2025-04-19,GET-58791-09,Aceite,0,PAQ,5
134,2025-04-19,HGA-86693-42,Harina,0,PAQ,5
143,2025-04-19,FHG-40571-57,Sal,0,UNI,5
140,2025-04-19,BWL-77714-70,Café,0,UNI,5
131,2025-04-19,PQX-59844-04,Té,0,PAQ,5
139,2025-04-19,ORZ-56803-77,Galletas,0,PAQ,5
