codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
143,2025-05-07,NXM-72273-96,Leche,48,UNI,5
137,2025-05-07,YZK-06087-98,Pan,0,PAQ,5
126,2025-05-07,SZJ-76414-24,Arroz,1,PAQ,5
149,2025-05-07,LEK-96807-82,Azúcar,0,PAQ,5
140,2025-05-07,GET-58791-09,Aceite,29,UNI,5
142,2025-05-07,HGA-86693-42,Harina,10,UNI,5
136,2025-05-07,FHG-40571-57,Sal,5,PAQ,5
130,2025-05-07,BWL-77714-70,Café,50,UNI,5
149,2025-05-07,PQX-59844-04,Té,25,UNI,5
128,2025-05-07,ORZ-56803-77,Galletas,0,PAQ,5
