codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
135,2025-05-22,NXM-72273-96,Leche,21,PAQ,5
143,2025-05-22,YZK-06087-98,Pan,3,PAQ,5
150,2025-05-22,SZJ-76414-24,Arroz,4,PAQ,5
127,2025-05-22,LEK-96807-82,Azúcar,2,PAQ,5
132,2025-05-22,GET-58791-09,Aceite,29,PAQ,5
147,2025-05-22,HGA-86693-42,Harina,21,PAQ,5
145,2025-05-22,FHG-40571-57,Sal,0,PAQ,5
127,2025-05-22,BWL-77714-70,Café,9,PAQ,5
140,2025-05-22,PQX-59844-04,Té,44,UNI,5
131,2025-05-22,ORZ-56803-77,Galletas,10,UNI,5
