codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
139,2025-05-18,NXM-72273-96,Leche,88,UNI,5
149,2025-05-18,YZK-06087-98,Pan,34,UNI,5
144,2025-05-18,SZJ-76414-24,Arroz,7,PAQ,5
135,2025-05-18,LEK-96807-82,Azúcar,71,UNI,5
148,2025-05-18,GET-58791-09,Aceite,11,PAQ,5
150,2025-05-18,HGA-86693-42,Harina,11,PAQ,5
128,2025-05-18,FHG-40571-57,Sal,32,UNI,5
148,2025-05-18,BWL-77714-70,Café,14,PAQ,5
148,2025-05-18,PQX-59844-04,Té,17,PAQ,5
127,2025-05-18,ORZ-56803-77,Galletas,44,UNI,5
