codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
146,2025-05-06,NXM-72273-96,Leche,0,UNI,5
137,2025-05-06,YZK-06087-98,Pan,34,UNI,5
139,2025-05-06,SZJ-76414-24,Arroz,11,UNI,5
137,2025-05-06,LEK-96807-82,Azúcar,50,UNI,5
131,2025-05-06,GET-58791-09,Aceite,0,PAQ,5
146,2025-05-06,HGA-86693-42,Harina,0,PAQ,5
143,2025-05-06,FHG-40571-57,Sal,15,UNI,5
145,2025-05-06,BWL-77714-70,Café,9,UNI,5
126,2025-05-06,PQX-59844-04,Té,0,PAQ,5
149,2025-05-06,ORZ-56803-77,Galletas,0,PAQ,5
