codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
149,2025-05-03,NXM-72273-96,Leche,0,UNI,5
143,2025-05-03,YZK-06087-98,Pan,3,PAQ,5
141,2025-05-03,SZJ-76414-24,Arroz,0,PAQ,5
148,2025-05-03,LEK-96807-82,Azúcar,0,UNI,5
135,2025-05-03,GET-58791-09,Aceite,6,PAQ,5
131,2025-05-03,HGA-86693-42,Harina,0,PAQ,5
143,2025-05-03,FHG-40571-57,Sal,0,UNI,5
134,2025-05-03,BWL-77714-70,Café,3,UNI,5
140,2025-05-03,PQX-59844-04,Té,6,UNI,5
149,2025-05-03,ORZ-56803-77,Galletas,0,UNI,5
