codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
148,2025-05-13,NXM-72273-96,Leche,58,UNI,5
148,2025-05-13,YZK-06087-98,Pan,28,UNI,5
129,2025-05-13,SZJ-76414-24,Arroz,0,UNI,5
133,2025-05-13,LEK-96807-82,Azúcar,2,PAQ,5
127,2025-05-13,GET-58791-09,Aceite,19,PAQ,5
136,2025-05-13,HGA-86693-42,Harina,0,PAQ,5
135,2025-05-13,FHG-40571-57,Sal,0,UNI,5
134,2025-05-13,BWL-77714-70,Café,63,UNI,5
131,2025-05-13,PQX-59844-04,Té,21,UNI,5
139,2025-05-13,ORZ-56803-77,Galletas,4,PAQ,5
