codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
142,2025-05-09,NXM-72273-96,Leche,31,UNI,5
126,2025-05-09,YZK-06087-98,Pan,0,PAQ,5
149,2025-05-09,SZJ-76414-24,Arroz,8,PAQ,5
147,2025-05-09,LEK-96807-82,Azúcar,64,UNI,5
131,2025-05-09,GET-58791-09,Aceite,0,PAQ,5
142,2025-05-09,HGA-86693-42,Harina,65,UNI,5
127,2025-05-09,FHG-40571-57,Sal,0,PAQ,5
147,2025-05-09,BWL-77714-70,Café,9,PAQ,5
141,2025-05-09,PQX-59844-04,Té,12,PAQ,5
131,2025-05-09,ORZ-56803-77,Galletas,1,PAQ,5
