codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
135,2025-05-02,NXM-72273-96,Leche,0,UNI,5
129,2025-05-02,YZK-06087-98,Pan,13,UNI,5
134,2025-05-02,SZJ-76414-24,Arroz,2,PAQ,5
126,2025-05-02,LEK-96807-82,Azúcar,13,PAQ,5
136,2025-05-02,GET-58791-09,Aceite,0,UNI,5
126,2025-05-02,HGA-86693-42,Harina,0,UNI,5
141,2025-05-02,FHG-40571-57,Sal,12,PAQ,5
132,2025-05-02,BWL-77714-70,Café,0,PAQ,5
143,2025-05-02,PQX-59844-04,Té,0,PAQ,5
145,2025-05-02,ORZ-56803-77,Galletas,14,PAQ,5
