codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
142,2025-05-01,NXM-72273-96,Leche,2,PAQ,5
131,2025-05-01,YZK-06087-98,Pan,11,UNI,5
145,2025-05-01,SZJ-76414-24,Arroz,3,PAQ,5
138,2025-05-01,LEK-96807-82,Azúcar,0,PAQ,5
139,2025-05-01,GET-58791-09,Aceite,43,UNI,5
126,2025-05-01,HGA-86693-42,Harina,6,PAQ,5
141,2025-05-01,FHG-40571-57,Sal,7,UNI,5
150,2025-05-01,BWL-77714-70,Café,0,PAQ,5
149,2025-05-01,PQX-59844-04,Té,0,PAQ,5
150,2025-05-01,ORZ-56803-77,Galletas,0,UNI,5
