codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
148,2025-04-29,NXM-72273-96,Leche,0,UNI,5
126,2025-04-29,YZK-06087-98,Pan,3,PAQ,5
129,2025-04-29,SZJ-76414-24,Arroz,0,PAQ,5
142,2025-04-29,LEK-96807-82,Azúcar,0,PAQ,5
141,2025-04-29,GET-58791-09,Aceite,29,UNI,5
133,2025-04-29,HGA-86693-42,Harina,0,UNI,5
132,2025-04-29,FHG-40571-57,Sal,1,PAQ,5
143,2025-04-29,BWL-77714-70,Café,0,PAQ,5
140,2025-04-29,PQX-59844-04,Té,1,PAQ,5
136,2025-04-29,ORZ-56803-77,Galletas,0,UNI,5
