codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
107,8356,2025-05-29,NXM-72273-96,39,17347.07,CEX,4
114,4417,2025-05-29,YZK-06087-98,12,3648.58,CEX,4
111,9801,2025-05-29,SZJ-76414-24,10,5514.66,EFE,4
104,6890,2025-05-29,LEK-96807-82,17,7111.46,CEX,4
117,4979,2025-05-29,GET-58791-09,12,6500.42,EFE,4
109,5948,2025-05-29,HGA-86693-42,5,3512.32,CEX,4
103,4780,2025-05-29,FHG-40571-57,30,12658.94,CEX,4
113,7682,2025-05-29,BWL-77714-70,27,8756.02,CEX,4
105,8158,2025-05-29,PQX-59844-04,1,612.58,EFE,4
106,7432,2025-05-29,ORZ-56803-77,28,10901.06,CEX,4
