codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
107,4017,2025-04-14,NXM-72273-96,0,0.0,EFE,4
114,8224,2025-04-14,YZK-06087-98,24,13826.64,CEX,4
115,6882,2025-04-14,SZJ-76414-24,18,12218.74,EFE,4
122,3147,2025-04-14,LEK-96807-82,16,11857.78,CEX,4
103,8316,2025-04-14,GET-58791-09,22,11880.9,EFE,4
110,1158,2025-04-14,HGA-86693-42,38,16580.11,CEX,4
111,5074,2025-04-14,FHG-40571-57,3,1751.61,CEX,4
117,5583,2025-04-14,BWL-77714-70,22,6879.89,EFE,4
109,5668,2025-04-14,PQX-59844-04,11,7886.44,EFE,4
121,5057,2025-04-14,ORZ-56803-77,4,2399.02,EFE,4
