codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
122,6225,2025-05-24,NXM-72273-96,10,6909.31,EFE,4
118,3603,2025-05-24,YZK-06087-98,1,715.74,EFE,4
105,2487,2025-05-24,SZJ-76414-24,9,5368.58,EFE,4
124,5808,2025-05-24,LEK-96807-82,24,13057.3,CEX,4
113,2131,2025-05-24,GET-58791-09,16,11909.55,CEX,4
112,4819,2025-05-24,HGA-86693-42,30,15362.31,EFE,4
101,3819,2025-05-24,FHG-40571-57,25,9613.87,CEX,4
101,6044,2025-05-24,BWL-77714-70,28,11702.47,EFE,4
125,1589,2025-05-24,PQX-59844-04,6,1867.85,EFE,4
118,2055,2025-05-24,ORZ-56803-77,13,5600.45,EFE,4
