codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
125,8040,2025-04-17,NXM-72273-96,5,3184.51,CEX,4
118,5020,2025-04-17,YZK-06087-98,45,15654.47,CEX,4
110,6981,2025-04-17,SZJ-76414-24,1,583.84,CEX,4
123,7711,2025-04-17,LEK-96807-82,37,23783.05,EFE,4
116,3173,2025-04-17,GET-58791-09,17,12619.58,EFE,4
104,4343,2025-04-17,HGA-86693-42,3,1850.47,CEX,4
106,8287,2025-04-17,FHG-40571-57,0,0.0,CEX,4
116,7923,2025-04-17,BWL-77714-70,21,12471.02,EFE,4
114,2857,2025-04-17,PQX-59844-04,27,18161.43,CEX,4
115,9907,2025-04-17,ORZ-56803-77,27,9710.44,EFE,4
