codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
108,4547,2025-04-15,NXM-72273-96,25,10473.1,EFE,4
113,8424,2025-04-15,YZK-06087-98,13,8224.73,EFE,4
120,2230,2025-04-15,SZJ-76414-24,22,7866.39,EFE,4
125,4896,2025-04-15,LEK-96807-82,20,11447.88,CEX,4
106,6684,2025-04-15,GET-58791-09,3,1409.12,EFE,4
111,7943,2025-04-15,HGA-86693-42,28,8740.11,EFE,4
115,6347,2025-04-15,FHG-40571-57,41,13269.5,EFE,4
106,5849,2025-04-15,BWL-77714-70,21,12483.72,CEX,4
122,3463,2025-04-15,PQX-59844-04,39,25513.36,CEX,4
108,1872,2025-04-15,ORZ-56803-77,35,25480.56,EFE,4
