codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
125,4887,2025-05-04,NXM-72273-96,45,31049.95,CEX,4
115,8474,2025-05-04,YZK-06087-98,10,6903.87,CEX,4
108,3214,2025-05-04,SZJ-76414-24,21,8869.7,EFE,4
118,1400,2025-05-04,LEK-96807-82,15,6517.97,CEX,4
114,3090,2025-05-04,GET-58791-09,23,8093.51,CEX,4
115,2605,2025-05-04,HGA-86693-42,34,16040.6,CEX,4
106,3260,2025-05-04,FHG-40571-57,15,9065.25,EFE,4
119,9633,2025-05-04,BWL-77714-70,22,14498.28,EFE,4
123,6965,2025-05-04,PQX-59844-04,36,13785.55,CEX,4
106,9075,2025-05-04,ORZ-56803-77,13,4900.84,EFE,4
