codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
123,9518,2025-05-23,NXM-72273-96,23,9287.11,EFE,4
112,7510,2025-05-23,YZK-06087-98,11,5812.86,CEX,4
120,4881,2025-05-23,SZJ-76414-24,20,10423.22,CEX,4
125,7550,2025-05-23,LEK-96807-82,29,10708.6,EFE,4
104,7084,2025-05-23,GET-58791-09,39,27190.22,CEX,4
122,9262,2025-05-23,HGA-86693-42,25,14225.08,CEX,4
105,1326,2025-05-23,FHG-40571-57,16,9218.22,EFE,4
125,9902,2025-05-23,BWL-77714-70,22,8009.56,CEX,4
117,1867,2025-05-23,PQX-59844-04,4,2711.73,CEX,4
116,2478,2025-05-23,ORZ-56803-77,12,9528.71,CEX,4
