codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
123,6955,2025-05-25,NXM-72273-96,10,5320.03,EFE,4
107,9023,2025-05-25,YZK-06087-98,18,7450.42,CEX,4
112,5541,2025-05-25,SZJ-76414-24,10,3187.1,EFE,4
113,6055,2025-05-25,LEK-96807-82,45,18499.93,EFE,4
124,1750,2025-05-25,GET-58791-09,3,1773.53,CEX,4
116,6267,2025-05-25,HGA-86693-42,5,3664.71,EFE,4
109,5004,2025-05-25,FHG-40571-57,16,11600.2,EFE,4
114,1474,2025-05-25,BWL-77714-70,32,10329.38,CEX,4
101,3841,2025-05-25,PQX-59844-04,12,4599.01,CEX,4
119,3131,2025-05-25,ORZ-56803-77,28,20761.87,EFE,4
