codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
122,2080,2025-04-21,NXM-72273-96,24,15082.19,EFE,4
104,7381,2025-04-21,YZK-06087-98,46,30144.35,CEX,4
124,1385,2025-04-21,SZJ-76414-24,18,6236.29,CEX,4
103,5037,2025-04-21,LEK-96807-82,6,2273.24,CEX,4
125,3362,2025-04-21,GET-58791-09,11,7785.46,CEX,4
119,4938,2025-04-21,HGA-86693-42,11,5909.73,CEX,4
124,9505,2025-04-21,FHG-40571-57,29,21061.73,CEX,4
109,6702,2025-04-21,BWL-77714-70,13,8810.58,CEX,4
105,5994,2025-04-21,PQX-59844-04,11,3444.1,CEX,4
111,3628,2025-04-21,ORZ-56803-77,16,5209.95,EFE,4
