codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
121,1585,2025-06-01,NXM-72273-96,9,3348.08,EFE,4
123,1554,2025-06-01,YZK-06087-98,5,2052.77,CEX,4
108,3986,2025-06-01,SZJ-76414-24,14,9945.18,EFE,4
119,1396,2025-06-01,LEK-96807-82,10,5503.69,CEX,4
103,4978,2025-06-01,GET-58791-09,12,3675.26,EFE,4
119,2608,2025-06-01,HGA-86693-42,22,13064.36,CEX,4
109,1928,2025-06-01,FHG-40571-57,32,12661.72,EFE,4
103,4419,2025-06-01,BWL-77714-70,36,15742.15,EFE,4
118,8880,2025-06-01,PQX-59844-04,10,6854.21,CEX,4
125,3549,2025-06-01,ORZ-56803-77,3,1151.89,EFE,4
