codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
107,1660,2025-05-08,NXM-72273-96,19,6288.52,EFE,4
118,4597,2025-05-08,YZK-06087-98,1,598.4,CEX,4
102,5088,2025-05-08,SZJ-76414-24,14,8089.93,CEX,4
107,9467,2025-05-08,LEK-96807-82,17,11819.62,CEX,4
124,8462,2025-05-08,GET-58791-09,25,12469.96,EFE,4
116,1725,2025-05-08,HGA-86693-42,30,11520.92,EFE,4
105,8533,2025-05-08,FHG-40571-57,12,6608.11,CEX,4
121,6350,2025-05-08,BWL-77714-70,11,6419.4,EFE,4
112,1843,2025-05-08,PQX-59844-04,42,22547.97,CEX,4
106,3068,2025-05-08,ORZ-56803-77,27,15364.01,EFE,4
