codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
118,4051,2025-05-16,NXM-72273-96,17,7389.95,CEX,4
103,2876,2025-05-16,YZK-06087-98,35,16296.42,EFE,4
112,6868,2025-05-16,SZJ-76414-24,33,23500.51,CEX,4
109,3488,2025-05-16,LEK-96807-82,14,6698.61,CEX,4
121,1626,2025-05-16,GET-58791-09,37,26271.06,CEX,4
118,6472,2025-05-16,HGA-86693-42,2,1463.48,CEX,4
120,2729,2025-05-16,FHG-40571-57,1,579.05,CEX,4
114,2554,2025-05-16,BWL-77714-70,11,6492.77,EFE,4
115,4573,2025-05-16,PQX-59844-04,19,12471.55,CEX,4
122,7717,2025-05-16,ORZ-56803-77,40,24850.31,EFE,4
