codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
120,7074,2025-05-21,NXM-72273-96,17,5452.97,EFE,4
112,8536,2025-05-21,YZK-06087-98,20,13665.07,CEX,4
118,2437,2025-05-21,SZJ-76414-24,16,10720.49,EFE,4
114,1480,2025-05-21,LEK-96807-82,13,8315.49,EFE,4
119,9201,2025-05-21,GET-58791-09,11,7802.56,EFE,4
118,2146,2025-05-21,HGA-86693-42,11,3506.33,EFE,4
106,8250,2025-05-21,FHG-40571-57,16,6559.69,EFE,4
101,6296,2025-05-21,BWL-77714-70,13,9791.27,EFE,4
124,7505,2025-05-21,PQX-59844-04,42,18152.53,CEX,4
110,4453,2025-05-21,ORZ-56803-77,24,8843.59,EFE,4
