codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
111,9282,2025-06-04,NXM-72273-96,41,12653.77,EFE,4
111,7612,2025-06-04,YZK-06087-98,2,1592.25,CEX,4
105,4646,2025-06-04,SZJ-76414-24,22,16713.43,EFE,4
110,2155,2025-06-04,LEK-96807-82,32,24824.93,EFE,4
114,8866,2025-06-04,GET-58791-09,7,2181.1,CEX,4
101,9269,2025-06-04,HGA-86693-42,9,3130.62,EFE,4
108,7950,2025-06-04,FHG-40571-57,25,17906.66,EFE,4
115,9658,2025-06-04,BWL-77714-70,30,20086.9,CEX,4
102,3123,2025-06-04,PQX-59844-04,19,5759.5,EFE,4
117,1520,2025-06-04,ORZ-56803-77,23,16975.58,CEX,4
