codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
113,7892,2025-06-11,NXM-72273-96,12,7907.04,EFE,4
107,8634,2025-06-11,YZK-06087-98,41,28030.61,EFE,4
108,1459,2025-06-11,SZJ-76414-24,43,31104.93,CEX,4
120,2069,2025-06-11,LEK-96807-82,0,0.0,EFE,4
112,9024,2025-06-11,GET-58791-09,11,5745.89,CEX,4
103,1585,2025-06-11,HGA-86693-42,20,7969.63,CEX,4
105,2043,2025-06-11,FHG-40571-57,10,4773.29,CEX,4
106,1320,2025-06-11,BWL-77714-70,9,5841.85,EFE,4
115,4973,2025-06-11,PQX-59844-04,10,5386.02,CEX,4
111,3513,2025-06-11,ORZ-56803-77,12,3736.54,CEX,4
