codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
114,7340,2025-06-07,NXM-72273-96,27,18972.44,EFE,4
115,2205,2025-06-07,YZK-06087-98,18,10435.3,EFE,4
112,6380,2025-06-07,SZJ-76414-24,28,8847.73,EFE,4
118,6189,2025-06-07,LEK-96807-82,29,13140.78,EFE,4
102,3898,2025-06-07,GET-58791-09,6,3869.62,EFE,4
108,6132,2025-06-07,HGA-86693-42,33,9793.79,CEX,4
123,8550,2025-06-07,FHG-40571-57,7,3751.84,EFE,4
121,5180,2025-06-07,BWL-77714-70,26,7980.57,EFE,4
124,7448,2025-06-07,PQX-59844-04,19,11614.67,CEX,4
116,1645,2025-06-07,ORZ-56803-77,5,1524.88,CEX,4
