codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
101,7092,2025-05-07,NXM-72273-96,32,13546.81,CEX,4
106,7272,2025-05-07,YZK-06087-98,42,25169.11,CEX,4
101,5165,2025-05-07,SZJ-76414-24,36,22291.8,CEX,4
107,6444,2025-05-07,LEK-96807-82,38,20130.94,CEX,4
102,9636,2025-05-07,GET-58791-09,15,4839.68,EFE,4
117,2045,2025-05-07,HGA-86693-42,32,13004.75,CEX,4
101,1251,2025-05-07,FHG-40571-57,39,21631.89,EFE,4
112,5882,2025-05-07,BWL-77714-70,2,1456.51,EFE,4
107,3490,2025-05-07,PQX-59844-04,18,6363.66,EFE,4
125,7082,2025-05-07,ORZ-56803-77,8,5961.76,EFE,4
