codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
44,4865,2025-05-21,NXM-72273-96,35,10844.4,EFE,1
28,6305,2025-05-21,YZK-06087-98,4,1900.49,CEX,1
39,4796,2025-05-21,SZJ-76414-24,35,18391.73,EFE,1
43,7117,2025-05-21,LEK-96807-82,46,20011.77,CEX,1
49,5103,2025-05-21,GET-58791-09,9,6911.52,CEX,1
39,4647,2025-05-21,HGA-86693-42,27,17470.85,CEX,1
44,4260,2025-05-21,FHG-40571-57,10,4441.99,CEX,1
31,8957,2025-05-21,BWL-77714-70,30,19381.72,CEX,1
28,2107,2025-05-21,PQX-59844-04,6,4056.21,CEX,1
31,8335,2025-05-21,ORZ-56803-77,21,6411.31,EFE,1
