codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
50,4012,2025-05-04,NXM-72273-96,4,2507.6,EFE,1
48,7023,2025-05-04,YZK-06087-98,3,1965.19,CEX,1
38,3295,2025-05-04,SZJ-76414-24,28,18735.71,CEX,1
48,6100,2025-05-04,LEK-96807-82,10,7476.59,EFE,1
33,3185,2025-05-04,GET-58791-09,6,3399.28,EFE,1
26,5843,2025-05-04,HGA-86693-42,19,8963.76,EFE,1
39,6017,2025-05-04,FHG-40571-57,20,13290.96,EFE,1
30,3288,2025-05-04,BWL-77714-70,3,2255.85,CEX,1
29,8428,2025-05-04,PQX-59844-04,8,3520.66,CEX,1
43,9056,2025-05-04,ORZ-56803-77,15,7225.89,CEX,1
