codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
44,4246,2025-05-07,NXM-72273-96,25,7571.55,EFE,1
45,6845,2025-05-07,YZK-06087-98,23,10780.49,EFE,1
50,2378,2025-05-07,SZJ-76414-24,19,15072.3,EFE,1
30,7390,2025-05-07,LEK-96807-82,39,12965.9,EFE,1
46,8433,2025-05-07,GET-58791-09,43,18269.72,EFE,1
33,8630,2025-05-07,HGA-86693-42,5,1710.07,CEX,1
30,8206,2025-05-07,FHG-40571-57,19,11460.08,EFE,1
45,4952,2025-05-07,BWL-77714-70,23,13381.44,CEX,1
45,7485,2025-05-07,PQX-59844-04,12,9277.77,EFE,1
47,3773,2025-05-07,ORZ-56803-77,21,7854.1,CEX,1
