codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
42,9082,2025-05-02,NXM-72273-96,13,4380.81,EFE,1
46,8773,2025-05-02,YZK-06087-98,10,5717.72,CEX,1
38,1827,2025-05-02,SZJ-76414-24,14,7226.12,CEX,1
29,9722,2025-05-02,LEK-96807-82,17,5982.44,CEX,1
38,6063,2025-05-02,GET-58791-09,12,6549.59,EFE,1
28,5204,2025-05-02,HGA-86693-42,1,575.38,EFE,1
34,1489,2025-05-02,FHG-40571-57,9,5693.24,EFE,1
50,8504,2025-05-02,BWL-77714-70,17,12086.51,CEX,1
36,4095,2025-05-02,PQX-59844-04,3,2299.68,EFE,1
30,9218,2025-05-02,ORZ-56803-77,8,3120.58,EFE,1
