codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
30,4855,2025-04-14,NXM-72273-96,15,5805.33,EFE,1
32,3915,2025-04-14,YZK-06087-98,15,4548.88,EFE,1
33,7062,2025-04-14,SZJ-76414-24,23,11548.48,CEX,1
38,4588,2025-04-14,LEK-96807-82,23,15060.88,CEX,1
29,9820,2025-04-14,GET-58791-09,15,11208.65,CEX,1
40,4344,2025-04-14,HGA-86693-42,13,9961.19,CEX,1
46,7891,2025-04-14,FHG-40571-57,20,15238.1,CEX,1
49,2249,2025-04-14,BWL-77714-70,12,8596.64,EFE,1
32,3178,2025-04-14,PQX-59844-04,39,18245.98,CEX,1
48,6075,2025-04-14,ORZ-56803-77,13,6112.57,EFE,1
