codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
45,1485,2025-05-20,NXM-72273-96,34,18445.99,EFE,1
40,2468,2025-05-20,YZK-06087-98,15,11920.45,EFE,1
26,5883,2025-05-20,SZJ-76414-24,13,4796.18,CEX,1
50,6344,2025-05-20,LEK-96807-82,12,3817.45,EFE,1
40,6696,2025-05-20,GET-58791-09,2,1216.21,CEX,1
29,9970,2025-05-20,HGA-86693-42,28,17222.2,CEX,1
50,1086,2025-05-20,FHG-40571-57,15,7811.02,CEX,1
37,9838,2025-05-20,BWL-77714-70,27,11970.01,CEX,1
29,6837,2025-05-20,PQX-59844-04,27,13899.52,CEX,1
39,7100,2025-05-20,ORZ-56803-77,17,11543.36,EFE,1
