codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
48,7155,2025-05-18,NXM-72273-96,8,2913.32,EFE,1
46,2343,2025-05-18,YZK-06087-98,36,22308.15,EFE,1
41,1687,2025-05-18,SZJ-76414-24,37,11167.25,EFE,1
33,4702,2025-05-18,LEK-96807-82,41,22463.05,CEX,1
28,3858,2025-05-18,GET-58791-09,28,19849.77,CEX,1
47,9007,2025-05-18,HGA-86693-42,12,8085.0,CEX,1
27,8719,2025-05-18,FHG-40571-57,26,19441.25,EFE,1
37,1047,2025-05-18,BWL-77714-70,20,10411.52,CEX,1
26,1795,2025-05-18,PQX-59844-04,12,5967.24,CEX,1
41,8298,2025-05-18,ORZ-56803-77,14,9984.25,CEX,1
