codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
31,4009,2025-06-11,NXM-72273-96,9,4894.52,CEX,1
49,9605,2025-06-11,YZK-06087-98,25,14726.73,EFE,1
29,8038,2025-06-11,SZJ-76414-24,10,5261.93,CEX,1
45,7316,2025-06-11,LEK-96807-82,20,15134.6,CEX,1
42,5734,2025-06-11,GET-58791-09,11,5980.63,CEX,1
38,4629,2025-06-11,HGA-86693-42,30,19624.85,EFE,1
28,9909,2025-06-11,FHG-40571-57,25,10261.48,EFE,1
34,7707,2025-06-11,BWL-77714-70,10,4455.29,CEX,1
49,8800,2025-06-11,PQX-59844-04,17,5447.19,EFE,1
43,8722,2025-06-11,ORZ-56803-77,5,3470.48,CEX,1
