codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
33,4850,2025-04-23,NXM-72273-96,1,355.07,CEX,1
31,8931,2025-04-23,YZK-06087-98,10,4775.11,EFE,1
35,1481,2025-04-23,SZJ-76414-24,9,6785.34,EFE,1
28,3501,2025-04-23,LEK-96807-82,17,5843.19,CEX,1
34,5626,2025-04-23,GET-58791-09,12,7195.37,EFE,1
37,7667,2025-04-23,HGA-86693-42,10,7602.19,EFE,1
33,2049,2025-04-23,FHG-40571-57,18,6062.94,EFE,1
41,7299,2025-04-23,BWL-77714-70,24,12613.91,CEX,1
32,7546,2025-04-23,PQX-59844-04,26,12688.76,CEX,1
32,6220,2025-04-23,ORZ-56803-77,23,16540.19,CEX,1
