codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
43,9426,2025-05-23,NXM-72273-96,6,2762.98,CEX,1
32,7835,2025-05-23,YZK-06087-98,15,9396.98,CEX,1
35,4717,2025-05-23,SZJ-76414-24,20,7506.79,CEX,1
40,9981,2025-05-23,LEK-96807-82,36,10855.71,CEX,1
32,7239,2025-05-23,GET-58791-09,18,7165.17,CEX,1
31,6120,2025-05-23,HGA-86693-42,4,1325.07,CEX,1
39,6928,2025-05-23,FHG-40571-57,9,3525.35,EFE,1
32,4862,2025-05-23,BWL-77714-70,3,1351.23,EFE,1
42,1662,2025-05-23,PQX-59844-04,14,8054.65,EFE,1
45,4571,2025-05-23,ORZ-56803-77,7,2283.66,CEX,1
